USER,PID,%CPU,%MEM,VSZ,RSS,TTY,STAT,START,TIME,COMMAND
root,3272,9.6,0.8,98520,95076,pts/0,S,19:43,350,/home/cpu2017/bin/specperl /home/cpu2017/bin/harness/runcpu --config default.cfg --nokeeptmp --nolog_timestamp --iterations 1 --from_runcpu 1 --nouse-submit-for-speed --label mytest-64 --size test --nobuild --noreportable --noignore-errors --nopreenv --verbose 5 --copies 1 --threads 1 --copynum 20 --tune peak --logfile /home/cpu2017/tmp/CPU2017.009.0/templogs/557.xz_r.test.peak --lognum 009.0.20 557.xz_r
root,3338,0.0,0.0,2228,1452,pts/0,S,19:43,350,/home/cpu2017/bin/specinvoke -d /home/cpu2017/benchspec/CPU/557.xz_r/run/run_peak_test_mytest-64.0000 -f speccmds.cmd -q -e speccmds.err -o speccmds.stdout
root,3339,0.2,0.7,98520,92172,pts/0,S,19:43,350,/home/cpu2017/bin/specperl /home/cpu2017/bin/harness/runcpu --config default.cfg --nokeeptmp --nolog_timestamp --iterations 1 --from_runcpu 1 --nouse-submit-for-speed --label mytest-64 --size test --nobuild --noreportable --noignore-errors --nopreenv --verbose 5 --copies 1 --threads 1 --copynum 20 --tune peak --logfile /home/cpu2017/tmp/CPU2017.009.0/templogs/557.xz_r.test.peak --lognum 009.0.20 557.xz_r
root,3474,116,4.5,573800,531080,pts/0,R,19:44,350,../run_peak_test_mytest-64.0000/xz_r_peak.mytest-64 cpu2006docs.tar.xz 1 055ce243071129412e9dd0b3b69a21654033a9b723d874b2015c774fac1553d9713be561ca86f74e4f16f22e664fc17a79f30caa5ad2c04fbc447549c2810fae 629064 -1 4e
root,5214,98.8,0.6,80668,77188,pts/0,R,19:49,690,/home/cpu2017/bin/specperl /home/cpu2017/bin/harness/runcpu --config default.cfg --nokeeptmp --nolog_timestamp --iterations 1 --from_runcpu 1 --nouse-submit-for-speed --label mytest-64 --size train --nobuild --noreportable --noignore-errors --nopreenv --verbose 5 --copies 1 --threads 1 --copynum 9 --tune base --logfile /home/cpu2017/tmp/CPU2017.009.0/templogs/557.xz_r.train.base --lognum 009.0.9 557.xz_r
root,5214,30.6,0.8,98792,95312,pts/0,S,19:49,695,/home/cpu2017/bin/specperl /home/cpu2017/bin/harness/runcpu --config default.cfg --nokeeptmp --nolog_timestamp --iterations 1 --from_runcpu 1 --nouse-submit-for-speed --label mytest-64 --size train --nobuild --noreportable --noignore-errors --nopreenv --verbose 5 --copies 1 --threads 1 --copynum 9 --tune base --logfile /home/cpu2017/tmp/CPU2017.009.0/templogs/557.xz_r.train.base --lognum 009.0.9 557.xz_r
root,5257,0.0,0.0,2228,776,pts/0,S,19:49,695,/home/cpu2017/bin/specinvoke -d /home/cpu2017/benchspec/CPU/557.xz_r/run/run_base_train_mytest-64.0000 -f speccmds.cmd -q -e speccmds.err -o speccmds.stdout
root,5258,0.2,0.7,98792,92428,pts/0,S,19:49,695,/home/cpu2017/bin/specperl /home/cpu2017/bin/harness/runcpu --config default.cfg --nokeeptmp --nolog_timestamp --iterations 1 --from_runcpu 1 --nouse-submit-for-speed --label mytest-64 --size train --nobuild --noreportable --noignore-errors --nopreenv --verbose 5 --copies 1 --threads 1 --copynum 9 --tune base --logfile /home/cpu2017/tmp/CPU2017.009.0/templogs/557.xz_r.train.base --lognum 009.0.9 557.xz_r
root,5260,101,5.3,903560,628300,pts/0,R,19:49,695,../run_base_train_mytest-64.0000/xz_r_base.mytest-64 input.combined.xz 40 a841f68f38572a49d86226b7ff5baeb31bd19dc637a922a972b2e6d1257a890f6a544ecab967c313e370478c74f760eb229d4eef8a8d2836d233d3e9dd1430bf 6356684 -1 8
root,5214,16.4,0.8,98792,95312,pts/0,S,19:49,700,/home/cpu2017/bin/specperl /home/cpu2017/bin/harness/runcpu --config default.cfg --nokeeptmp --nolog_timestamp --iterations 1 --from_runcpu 1 --nouse-submit-for-speed --label mytest-64 --size train --nobuild --noreportable --noignore-errors --nopreenv --verbose 5 --copies 1 --threads 1 --copynum 9 --tune base --logfile /home/cpu2017/tmp/CPU2017.009.0/templogs/557.xz_r.train.base --lognum 009.0.9 557.xz_r
root,5257,0.0,0.0,2228,776,pts/0,S,19:49,700,/home/cpu2017/bin/specinvoke -d /home/cpu2017/benchspec/CPU/557.xz_r/run/run_base_train_mytest-64.0000 -f speccmds.cmd -q -e speccmds.err -o speccmds.stdout
root,5258,0.2,0.7,98792,92428,pts/0,S,19:49,700,/home/cpu2017/bin/specperl /home/cpu2017/bin/harness/runcpu --config default.cfg --nokeeptmp --nolog_timestamp --iterations 1 --from_runcpu 1 --nouse-submit-for-speed --label mytest-64 --size train --nobuild --noreportable --noignore-errors --nopreenv --verbose 5 --copies 1 --threads 1 --copynum 9 --tune base --logfile /home/cpu2017/tmp/CPU2017.009.0/templogs/557.xz_r.train.base --lognum 009.0.9 557.xz_r
root,5260,99.5,5.8,903560,681364,pts/0,R,19:49,700,../run_base_train_mytest-64.0000/xz_r_base.mytest-64 input.combined.xz 40 a841f68f38572a49d86226b7ff5baeb31bd19dc637a922a972b2e6d1257a890f6a544ecab967c313e370478c74f760eb229d4eef8a8d2836d233d3e9dd1430bf 6356684 -1 8
