CMD,%MEM,%CPU,PSR,TIME
specperl -I/home/cpu2017/bi,0.6,0.2,5,4455
/home/cpu2017/bin/specinvok,0.0,0.0,4,4455
/home/cpu2017/bin/specperl,0.9,0.0,5,4455
specperl -I/home/cpu2017/bi,0.6,0.0,5,4460
/home/cpu2017/bin/specperl,0.9,1.4,5,4460
specperl -I/home/cpu2017/bi,0.6,0.2,5,4460
/home/cpu2017/bin/specinvok,0.0,0.0,4,4460
/home/cpu2017/bin/specperl,0.9,0.0,5,4460
specperl -I/home/cpu2017/bi,0.6,0.0,5,4465
/home/cpu2017/bin/specperl,0.9,1.4,5,4465
specperl -I/home/cpu2017/bi,0.6,0.2,5,4465
/home/cpu2017/bin/specinvok,0.0,0.0,4,4465
/home/cpu2017/bin/specperl,0.9,0.0,5,4465
specperl -I/home/cpu2017/bi,0.6,0.0,5,4470
/home/cpu2017/bin/specperl,0.9,1.4,5,4470
specperl -I/home/cpu2017/bi,0.6,0.2,5,4470
/home/cpu2017/bin/specinvok,0.0,0.0,4,4470
/home/cpu2017/bin/specperl,0.9,0.0,5,4470
specperl -I/home/cpu2017/bi,0.6,0.0,5,4475
/home/cpu2017/bin/specperl,0.9,1.4,5,4475
specperl -I/home/cpu2017/bi,0.6,0.2,5,4475
/home/cpu2017/bin/specinvok,0.0,0.0,4,4475
/home/cpu2017/bin/specperl,0.9,0.1,5,4475
specperl -I/home/cpu2017/bi,0.6,0.0,5,4480
/home/cpu2017/bin/specperl,0.9,1.4,5,4480
specperl -I/home/cpu2017/bi,0.6,0.2,5,4480
/home/cpu2017/bin/specinvok,0.0,0.0,4,4480
/home/cpu2017/bin/specperl,0.9,0.1,5,4480
specperl -I/home/cpu2017/bi,0.6,0.0,5,4485
/home/cpu2017/bin/specperl,0.9,1.4,5,4485
specperl -I/home/cpu2017/bi,0.6,0.2,5,4485
/home/cpu2017/bin/specinvok,0.0,0.0,4,4485
/home/cpu2017/bin/specperl,0.9,0.1,5,4485
specperl -I/home/cpu2017/bi,0.6,0.0,5,4490
/home/cpu2017/bin/specperl,0.9,1.4,5,4490
specperl -I/home/cpu2017/bi,0.6,0.2,5,4490
/home/cpu2017/bin/specinvok,0.0,0.0,4,4490
/home/cpu2017/bin/specperl,0.9,0.1,5,4490
specperl -I/home/cpu2017/bi,0.6,0.0,5,4495
/home/cpu2017/bin/specperl,0.9,1.4,5,4495
specperl -I/home/cpu2017/bi,0.6,0.2,5,4495
/home/cpu2017/bin/specinvok,0.0,0.0,4,4495
/home/cpu2017/bin/specperl,0.9,0.1,5,4495
specperl -I/home/cpu2017/bi,0.6,0.0,5,4500
/home/cpu2017/bin/specperl,0.9,1.4,5,4500
specperl -I/home/cpu2017/bi,0.6,0.2,5,4500
/home/cpu2017/bin/specinvok,0.0,0.0,4,4500
/home/cpu2017/bin/specperl,0.9,0.1,5,4500
specperl -I/home/cpu2017/bi,0.6,0.0,5,4505
/home/cpu2017/bin/specperl,0.9,1.4,5,4505
specperl -I/home/cpu2017/bi,0.6,0.2,5,4505
/home/cpu2017/bin/specinvok,0.0,0.0,4,4505
/home/cpu2017/bin/specperl,0.9,0.1,5,4505
specperl -I/home/cpu2017/bi,0.6,0.0,5,4510
/home/cpu2017/bin/specperl,0.9,1.4,5,4510
specperl -I/home/cpu2017/bi,0.6,0.2,5,4510
/home/cpu2017/bin/specinvok,0.0,0.0,4,4510
/home/cpu2017/bin/specperl,0.9,0.1,5,4510
specperl -I/home/cpu2017/bi,0.6,0.0,5,4515
/home/cpu2017/bin/specperl,0.9,1.4,5,4515
specperl -I/home/cpu2017/bi,0.6,0.2,5,4515
/home/cpu2017/bin/specinvok,0.0,0.0,4,4515
/home/cpu2017/bin/specperl,0.9,0.1,5,4515
specperl -I/home/cpu2017/bi,0.6,0.0,5,4520
/home/cpu2017/bin/specperl,0.9,1.4,5,4520
specperl -I/home/cpu2017/bi,0.6,0.2,5,4520
/home/cpu2017/bin/specinvok,0.0,0.0,4,4520
/home/cpu2017/bin/specperl,0.9,0.1,5,4520
specperl -I/home/cpu2017/bi,0.6,0.0,5,4525
/home/cpu2017/bin/specperl,0.9,1.4,5,4525
specperl -I/home/cpu2017/bi,0.6,0.2,5,4525
/home/cpu2017/bin/specinvok,0.0,0.0,4,4525
/home/cpu2017/bin/specperl,0.9,0.1,5,4525
specperl -I/home/cpu2017/bi,0.6,0.0,5,4530
/home/cpu2017/bin/specperl,0.9,1.4,5,4530
specperl -I/home/cpu2017/bi,0.6,0.2,5,4530
/home/cpu2017/bin/specinvok,0.0,0.0,4,4530
/home/cpu2017/bin/specperl,0.9,0.1,5,4530
specperl -I/home/cpu2017/bi,0.6,0.0,5,4535
/home/cpu2017/bin/specperl,0.9,1.4,5,4535
specperl -I/home/cpu2017/bi,0.6,0.2,5,4535
/home/cpu2017/bin/specinvok,0.0,0.0,4,4535
/home/cpu2017/bin/specperl,0.9,0.1,5,4535
specperl -I/home/cpu2017/bi,0.6,0.0,5,4540
/home/cpu2017/bin/specperl,0.9,1.4,5,4540
specperl -I/home/cpu2017/bi,0.6,0.2,5,4540
/home/cpu2017/bin/specinvok,0.0,0.0,4,4540
/home/cpu2017/bin/specperl,0.9,0.1,5,4540
specperl -I/home/cpu2017/bi,0.6,0.0,5,4545
/home/cpu2017/bin/specperl,0.9,1.4,5,4545
specperl -I/home/cpu2017/bi,0.6,0.2,5,4545
/home/cpu2017/bin/specinvok,0.0,0.0,4,4545
/home/cpu2017/bin/specperl,0.9,0.1,5,4545
specperl -I/home/cpu2017/bi,0.6,0.0,5,4550
/home/cpu2017/bin/specperl,0.9,1.4,5,4550
specperl -I/home/cpu2017/bi,0.6,0.2,5,4550
/home/cpu2017/bin/specinvok,0.0,0.0,4,4550
/home/cpu2017/bin/specperl,0.9,0.1,5,4550
specperl -I/home/cpu2017/bi,0.6,0.0,5,4555
/home/cpu2017/bin/specperl,0.9,1.4,5,4555
specperl -I/home/cpu2017/bi,0.6,0.2,5,4555
/home/cpu2017/bin/specinvok,0.0,0.0,4,4555
/home/cpu2017/bin/specperl,0.9,0.1,5,4555
specperl -I/home/cpu2017/bi,0.6,0.0,5,4560
/home/cpu2017/bin/specperl,0.9,1.4,5,4560
specperl -I/home/cpu2017/bi,0.6,0.2,5,4560
/home/cpu2017/bin/specinvok,0.0,0.0,4,4560
/home/cpu2017/bin/specperl,0.9,0.1,5,4560
specperl -I/home/cpu2017/bi,0.6,0.0,5,4565
/home/cpu2017/bin/specperl,0.9,1.4,5,4565
specperl -I/home/cpu2017/bi,0.6,0.2,5,4565
/home/cpu2017/bin/specinvok,0.0,0.0,4,4565
/home/cpu2017/bin/specperl,0.9,0.1,5,4565
specperl -I/home/cpu2017/bi,0.6,0.0,5,4570
/home/cpu2017/bin/specperl,0.9,1.4,5,4570
specperl -I/home/cpu2017/bi,0.6,0.2,5,4570
/home/cpu2017/bin/specinvok,0.0,0.0,4,4570
/home/cpu2017/bin/specperl,0.9,0.1,5,4570
specperl -I/home/cpu2017/bi,0.6,0.0,5,4575
/home/cpu2017/bin/specperl,0.9,1.3,5,4575
specperl -I/home/cpu2017/bi,0.6,0.2,5,4575
/home/cpu2017/bin/specinvok,0.0,0.0,4,4575
/home/cpu2017/bin/specperl,0.9,0.1,5,4575
specperl -I/home/cpu2017/bi,0.6,0.0,5,4580
/home/cpu2017/bin/specperl,0.9,1.3,5,4580
specperl -I/home/cpu2017/bi,0.6,0.2,5,4580
/home/cpu2017/bin/specinvok,0.0,0.0,4,4580
/home/cpu2017/bin/specperl,0.9,0.1,5,4580
specperl -I/home/cpu2017/bi,0.6,0.0,5,4585
/home/cpu2017/bin/specperl,0.9,1.3,5,4585
specperl -I/home/cpu2017/bi,0.6,0.2,5,4585
/home/cpu2017/bin/specinvok,0.0,0.0,4,4585
/home/cpu2017/bin/specperl,0.9,0.1,5,4585
specperl -I/home/cpu2017/bi,0.6,0.0,5,4590
/home/cpu2017/bin/specperl,0.9,1.3,5,4590
specperl -I/home/cpu2017/bi,0.6,0.2,5,4590
/home/cpu2017/bin/specinvok,0.0,0.0,4,4590
/home/cpu2017/bin/specperl,0.9,0.1,5,4590
specperl -I/home/cpu2017/bi,0.6,0.0,5,4595
/home/cpu2017/bin/specperl,0.9,1.3,5,4595
specperl -I/home/cpu2017/bi,0.6,0.2,5,4595
/home/cpu2017/bin/specinvok,0.0,0.0,4,4595
/home/cpu2017/bin/specperl,0.9,0.1,5,4595
specperl -I/home/cpu2017/bi,0.6,0.0,5,4600
/home/cpu2017/bin/specperl,0.9,1.3,5,4600
specperl -I/home/cpu2017/bi,0.6,0.2,5,4600
/home/cpu2017/bin/specinvok,0.0,0.0,4,4600
/home/cpu2017/bin/specperl,0.9,0.1,5,4600
specperl -I/home/cpu2017/bi,0.6,0.0,5,4605
/home/cpu2017/bin/specperl,0.9,1.3,5,4605
specperl -I/home/cpu2017/bi,0.6,0.2,5,4605
/home/cpu2017/bin/specinvok,0.0,0.0,4,4605
/home/cpu2017/bin/specperl,0.9,0.1,5,4605
specperl -I/home/cpu2017/bi,0.6,0.0,5,4610
/home/cpu2017/bin/specperl,0.9,1.3,5,4610
specperl -I/home/cpu2017/bi,0.6,0.2,5,4610
/home/cpu2017/bin/specinvok,0.0,0.0,4,4610
/home/cpu2017/bin/specperl,0.9,0.1,5,4610
specperl -I/home/cpu2017/bi,0.6,0.0,5,4615
/home/cpu2017/bin/specperl,0.9,1.3,5,4615
specperl -I/home/cpu2017/bi,0.6,0.2,5,4615
/home/cpu2017/bin/specinvok,0.0,0.0,4,4615
/home/cpu2017/bin/specperl,0.9,0.1,5,4615
specperl -I/home/cpu2017/bi,0.6,0.0,5,4620
/home/cpu2017/bin/specperl,0.9,1.3,5,4620
specperl -I/home/cpu2017/bi,0.6,0.2,5,4620
/home/cpu2017/bin/specinvok,0.0,0.0,4,4620
/home/cpu2017/bin/specperl,0.9,0.1,5,4620
specperl -I/home/cpu2017/bi,0.6,0.0,5,4625
/home/cpu2017/bin/specperl,0.9,1.3,5,4625
specperl -I/home/cpu2017/bi,0.6,0.2,5,4625
/home/cpu2017/bin/specinvok,0.0,0.0,4,4625
/home/cpu2017/bin/specperl,0.9,0.1,5,4625
specperl -I/home/cpu2017/bi,0.6,0.0,5,4630
/home/cpu2017/bin/specperl,0.9,1.3,5,4630
specperl -I/home/cpu2017/bi,0.6,0.2,5,4630
/home/cpu2017/bin/specinvok,0.0,0.0,4,4630
/home/cpu2017/bin/specperl,0.9,0.1,5,4630
specperl -I/home/cpu2017/bi,0.6,0.0,5,4635
/home/cpu2017/bin/specperl,0.9,1.3,5,4635
specperl -I/home/cpu2017/bi,0.6,0.2,5,4635
/home/cpu2017/bin/specinvok,0.0,0.0,4,4635
/home/cpu2017/bin/specperl,0.9,0.1,5,4635
specperl -I/home/cpu2017/bi,0.6,0.0,5,4640
/home/cpu2017/bin/specperl,0.9,1.3,5,4640
specperl -I/home/cpu2017/bi,0.6,0.2,5,4640
/home/cpu2017/bin/specinvok,0.0,0.0,4,4640
/home/cpu2017/bin/specperl,0.9,0.1,5,4640
specperl -I/home/cpu2017/bi,0.6,0.0,5,4645
/home/cpu2017/bin/specperl,0.9,1.3,5,4645
specperl -I/home/cpu2017/bi,0.6,0.2,5,4645
/home/cpu2017/bin/specinvok,0.0,0.0,4,4645
/home/cpu2017/bin/specperl,0.9,0.1,5,4645
specperl -I/home/cpu2017/bi,0.6,0.0,5,4650
/home/cpu2017/bin/specperl,0.9,1.3,5,4650
specperl -I/home/cpu2017/bi,0.6,0.2,5,4650
/home/cpu2017/bin/specinvok,0.0,0.0,4,4650
/home/cpu2017/bin/specperl,0.9,0.1,5,4650
specperl -I/home/cpu2017/bi,0.6,0.0,5,4655
/home/cpu2017/bin/specperl,0.9,1.3,5,4655
specperl -I/home/cpu2017/bi,0.6,0.2,5,4655
/home/cpu2017/bin/specinvok,0.0,0.0,4,4655
/home/cpu2017/bin/specperl,0.9,0.1,5,4655
specperl -I/home/cpu2017/bi,0.6,0.0,5,4660
/home/cpu2017/bin/specperl,0.9,1.3,5,4660
specperl -I/home/cpu2017/bi,0.6,0.2,5,4660
/home/cpu2017/bin/specinvok,0.0,0.0,4,4660
/home/cpu2017/bin/specperl,0.9,0.1,5,4660
specperl -I/home/cpu2017/bi,0.6,0.0,5,4665
/home/cpu2017/bin/specperl,0.9,1.3,5,4665
specperl -I/home/cpu2017/bi,0.6,0.2,5,4665
/home/cpu2017/bin/specinvok,0.0,0.0,4,4665
/home/cpu2017/bin/specperl,0.9,0.1,5,4665
specperl -I/home/cpu2017/bi,0.6,0.0,5,4670
/home/cpu2017/bin/specperl,0.9,1.3,5,4670
specperl -I/home/cpu2017/bi,0.6,0.2,5,4670
/home/cpu2017/bin/specinvok,0.0,0.0,4,4670
/home/cpu2017/bin/specperl,0.9,0.1,5,4670
specperl -I/home/cpu2017/bi,0.6,0.0,5,4675
/home/cpu2017/bin/specperl,0.9,1.3,5,4675
specperl -I/home/cpu2017/bi,0.6,0.2,5,4675
/home/cpu2017/bin/specinvok,0.0,0.0,4,4675
/home/cpu2017/bin/specperl,0.9,0.1,5,4675
specperl -I/home/cpu2017/bi,0.6,0.0,5,4680
/home/cpu2017/bin/specperl,0.9,1.3,5,4680
specperl -I/home/cpu2017/bi,0.6,0.2,5,4680
/home/cpu2017/bin/specinvok,0.0,0.0,4,4680
/home/cpu2017/bin/specperl,0.9,0.1,5,4680
specperl -I/home/cpu2017/bi,0.6,0.0,5,4685
/home/cpu2017/bin/specperl,0.9,1.3,5,4685
specperl -I/home/cpu2017/bi,0.6,0.2,5,4685
/home/cpu2017/bin/specinvok,0.0,0.0,4,4685
/home/cpu2017/bin/specperl,0.9,0.1,5,4685
specperl -I/home/cpu2017/bi,0.6,0.0,5,4690
/home/cpu2017/bin/specperl,0.9,1.3,5,4690
specperl -I/home/cpu2017/bi,0.6,0.2,5,4690
/home/cpu2017/bin/specinvok,0.0,0.0,4,4690
/home/cpu2017/bin/specperl,0.9,0.1,5,4690
specperl -I/home/cpu2017/bi,0.6,0.0,5,4695
/home/cpu2017/bin/specperl,0.9,1.3,5,4695
specperl -I/home/cpu2017/bi,0.6,0.2,5,4695
/home/cpu2017/bin/specinvok,0.0,0.0,4,4695
/home/cpu2017/bin/specperl,0.9,0.1,5,4695
specperl -I/home/cpu2017/bi,0.6,0.0,5,4700
/home/cpu2017/bin/specperl,0.9,1.3,5,4700
specperl -I/home/cpu2017/bi,0.6,0.2,5,4700
/home/cpu2017/bin/specinvok,0.0,0.0,4,4700
/home/cpu2017/bin/specperl,0.9,0.1,5,4700
specperl -I/home/cpu2017/bi,0.6,0.0,5,4705
/home/cpu2017/bin/specperl,0.9,1.3,5,4705
specperl -I/home/cpu2017/bi,0.6,0.2,5,4705
/home/cpu2017/bin/specinvok,0.0,0.0,4,4705
/home/cpu2017/bin/specperl,0.9,0.1,5,4705
specperl -I/home/cpu2017/bi,0.6,0.0,5,4710
/home/cpu2017/bin/specperl,0.9,1.3,5,4710
specperl -I/home/cpu2017/bi,0.6,0.2,5,4710
/home/cpu2017/bin/specinvok,0.0,0.0,4,4710
/home/cpu2017/bin/specperl,0.9,0.1,5,4710
specperl -I/home/cpu2017/bi,0.6,0.0,5,4715
/home/cpu2017/bin/specperl,0.9,1.3,5,4715
specperl -I/home/cpu2017/bi,0.6,0.2,5,4715
/home/cpu2017/bin/specinvok,0.0,0.0,4,4715
/home/cpu2017/bin/specperl,0.9,0.1,5,4715
specperl -I/home/cpu2017/bi,0.6,0.0,5,4720
/home/cpu2017/bin/specperl,0.9,1.3,5,4720
specperl -I/home/cpu2017/bi,0.6,0.2,5,4720
/home/cpu2017/bin/specinvok,0.0,0.0,4,4720
/home/cpu2017/bin/specperl,0.9,0.1,5,4720
specperl -I/home/cpu2017/bi,0.6,0.0,5,4725
/home/cpu2017/bin/specperl,0.9,1.3,5,4725
specperl -I/home/cpu2017/bi,0.6,0.2,5,4725
/home/cpu2017/bin/specinvok,0.0,0.0,4,4725
/home/cpu2017/bin/specperl,0.9,0.1,5,4725
specperl -I/home/cpu2017/bi,0.6,0.0,5,4730
/home/cpu2017/bin/specperl,0.9,1.3,5,4730
specperl -I/home/cpu2017/bi,0.6,0.2,5,4730
/home/cpu2017/bin/specinvok,0.0,0.0,4,4730
/home/cpu2017/bin/specperl,0.9,0.1,5,4730
specperl -I/home/cpu2017/bi,0.6,0.0,5,4735
/home/cpu2017/bin/specperl,0.9,1.3,5,4735
specperl -I/home/cpu2017/bi,0.6,0.2,5,4735
/home/cpu2017/bin/specinvok,0.0,0.0,4,4735
/home/cpu2017/bin/specperl,0.9,0.1,5,4735
specperl -I/home/cpu2017/bi,0.6,0.0,5,4740
/home/cpu2017/bin/specperl,0.9,1.3,5,4740
specperl -I/home/cpu2017/bi,0.6,0.2,5,4740
/home/cpu2017/bin/specinvok,0.0,0.0,4,4740
/home/cpu2017/bin/specperl,0.9,0.1,5,4740
specperl -I/home/cpu2017/bi,0.6,0.0,5,4745
/home/cpu2017/bin/specperl,0.9,1.3,5,4745
specperl -I/home/cpu2017/bi,0.6,0.2,5,4745
/home/cpu2017/bin/specinvok,0.0,0.0,4,4745
/home/cpu2017/bin/specperl,0.9,0.1,5,4745
specperl -I/home/cpu2017/bi,0.6,0.0,5,4750
/home/cpu2017/bin/specperl,0.9,1.3,5,4750
specperl -I/home/cpu2017/bi,0.6,0.2,5,4750
/home/cpu2017/bin/specinvok,0.0,0.0,4,4750
/home/cpu2017/bin/specperl,0.9,0.1,5,4750
specperl -I/home/cpu2017/bi,0.6,0.0,5,4755
/home/cpu2017/bin/specperl,0.9,1.3,5,4755
specperl -I/home/cpu2017/bi,0.6,0.2,5,4755
/home/cpu2017/bin/specinvok,0.0,0.0,4,4755
/home/cpu2017/bin/specperl,0.9,0.1,5,4755
specperl -I/home/cpu2017/bi,0.6,0.0,5,4760
/home/cpu2017/bin/specperl,0.9,1.3,5,4760
specperl -I/home/cpu2017/bi,0.6,0.2,5,4760
/home/cpu2017/bin/specinvok,0.0,0.0,4,4760
/home/cpu2017/bin/specperl,0.9,0.1,5,4760
specperl -I/home/cpu2017/bi,0.6,0.0,5,4765
/home/cpu2017/bin/specperl,0.9,1.3,5,4765
specperl -I/home/cpu2017/bi,0.6,0.2,5,4765
/home/cpu2017/bin/specinvok,0.0,0.0,4,4765
/home/cpu2017/bin/specperl,0.9,0.1,5,4765
specperl -I/home/cpu2017/bi,0.6,0.0,5,4770
/home/cpu2017/bin/specperl,0.9,1.3,5,4770
specperl -I/home/cpu2017/bi,0.6,0.2,5,4770
/home/cpu2017/bin/specinvok,0.0,0.0,4,4770
/home/cpu2017/bin/specperl,0.9,0.1,5,4770
specperl -I/home/cpu2017/bi,0.6,0.0,5,4775
/home/cpu2017/bin/specperl,0.9,1.3,5,4775
specperl -I/home/cpu2017/bi,0.6,0.2,5,4775
/home/cpu2017/bin/specinvok,0.0,0.0,4,4775
/home/cpu2017/bin/specperl,0.9,0.1,5,4775
specperl -I/home/cpu2017/bi,0.6,0.0,5,4780
/home/cpu2017/bin/specperl,0.9,1.3,5,4780
specperl -I/home/cpu2017/bi,0.6,0.2,5,4780
/home/cpu2017/bin/specinvok,0.0,0.0,4,4780
/home/cpu2017/bin/specperl,0.9,0.1,5,4780
specperl -I/home/cpu2017/bi,0.6,0.0,5,4785
/home/cpu2017/bin/specperl,0.9,1.3,5,4785
specperl -I/home/cpu2017/bi,0.6,0.2,5,4785
/home/cpu2017/bin/specinvok,0.0,0.0,4,4785
/home/cpu2017/bin/specperl,0.9,0.1,5,4785
specperl -I/home/cpu2017/bi,0.6,0.0,5,4790
/home/cpu2017/bin/specperl,0.9,1.3,5,4790
specperl -I/home/cpu2017/bi,0.6,0.2,5,4790
/home/cpu2017/bin/specinvok,0.0,0.0,4,4790
/home/cpu2017/bin/specperl,0.9,0.1,5,4790
specperl -I/home/cpu2017/bi,0.6,0.0,5,4795
/home/cpu2017/bin/specperl,0.9,1.3,5,4795
specperl -I/home/cpu2017/bi,0.6,0.2,5,4795
/home/cpu2017/bin/specinvok,0.0,0.0,4,4795
/home/cpu2017/bin/specperl,0.9,0.1,5,4795
specperl -I/home/cpu2017/bi,0.6,0.0,5,4800
/home/cpu2017/bin/specperl,0.9,1.3,5,4800
specperl -I/home/cpu2017/bi,0.6,0.2,5,4800
/home/cpu2017/bin/specinvok,0.0,0.0,4,4800
/home/cpu2017/bin/specperl,0.9,0.1,5,4800
specperl -I/home/cpu2017/bi,0.6,0.0,5,4805
/home/cpu2017/bin/specperl,0.9,1.3,5,4805
specperl -I/home/cpu2017/bi,0.6,0.2,5,4805
/home/cpu2017/bin/specinvok,0.0,0.0,4,4805
/home/cpu2017/bin/specperl,0.9,0.1,5,4805
specperl -I/home/cpu2017/bi,0.6,0.0,5,4810
/home/cpu2017/bin/specperl,0.9,1.3,5,4810
specperl -I/home/cpu2017/bi,0.6,0.2,5,4810
/home/cpu2017/bin/specinvok,0.0,0.0,4,4810
/home/cpu2017/bin/specperl,0.9,0.1,5,4810
specperl -I/home/cpu2017/bi,0.6,0.0,5,4815
/home/cpu2017/bin/specperl,0.9,1.3,5,4815
specperl -I/home/cpu2017/bi,0.6,0.2,5,4815
/home/cpu2017/bin/specinvok,0.0,0.0,4,4815
/home/cpu2017/bin/specperl,0.9,0.1,5,4815
specperl -I/home/cpu2017/bi,0.6,0.0,5,4820
/home/cpu2017/bin/specperl,0.9,1.3,5,4820
specperl -I/home/cpu2017/bi,0.6,0.2,5,4820
/home/cpu2017/bin/specinvok,0.0,0.0,4,4820
/home/cpu2017/bin/specperl,0.9,0.1,5,4820
specperl -I/home/cpu2017/bi,0.6,0.0,5,4825
/home/cpu2017/bin/specperl,0.9,1.3,5,4825
specperl -I/home/cpu2017/bi,0.6,0.2,5,4825
/home/cpu2017/bin/specinvok,0.0,0.0,4,4825
/home/cpu2017/bin/specperl,0.9,0.1,5,4825
specperl -I/home/cpu2017/bi,0.6,0.0,5,4830
/home/cpu2017/bin/specperl,0.9,1.3,5,4830
specperl -I/home/cpu2017/bi,0.6,0.2,5,4830
/home/cpu2017/bin/specinvok,0.0,0.0,4,4830
/home/cpu2017/bin/specperl,0.9,0.1,5,4830
specperl -I/home/cpu2017/bi,0.6,0.0,5,4835
/home/cpu2017/bin/specperl,0.9,1.3,5,4835
specperl -I/home/cpu2017/bi,0.6,0.2,5,4835
/home/cpu2017/bin/specinvok,0.0,0.0,4,4835
/home/cpu2017/bin/specperl,0.9,0.1,5,4835
specperl -I/home/cpu2017/bi,0.6,0.0,5,4840
/home/cpu2017/bin/specperl,0.9,1.3,5,4840
specperl -I/home/cpu2017/bi,0.6,0.2,5,4840
/home/cpu2017/bin/specinvok,0.0,0.0,4,4840
/home/cpu2017/bin/specperl,0.9,0.1,5,4840
specperl -I/home/cpu2017/bi,0.6,0.0,5,4845
/home/cpu2017/bin/specperl,0.9,1.3,5,4845
specperl -I/home/cpu2017/bi,0.6,0.2,5,4845
/home/cpu2017/bin/specinvok,0.0,0.0,4,4845
/home/cpu2017/bin/specperl,0.9,0.1,5,4845
specperl -I/home/cpu2017/bi,0.6,0.0,5,4850
/home/cpu2017/bin/specperl,0.9,1.3,5,4850
specperl -I/home/cpu2017/bi,0.6,0.2,5,4850
/home/cpu2017/bin/specinvok,0.0,0.0,4,4850
/home/cpu2017/bin/specperl,0.9,0.1,5,4850
specperl -I/home/cpu2017/bi,0.6,0.0,5,4855
/home/cpu2017/bin/specperl,0.9,1.3,5,4855
specperl -I/home/cpu2017/bi,0.6,0.2,5,4855
/home/cpu2017/bin/specinvok,0.0,0.0,4,4855
/home/cpu2017/bin/specperl,0.9,0.1,5,4855
specperl -I/home/cpu2017/bi,0.6,0.0,5,4860
/home/cpu2017/bin/specperl,0.9,1.3,5,4860
specperl -I/home/cpu2017/bi,0.6,0.2,5,4860
/home/cpu2017/bin/specinvok,0.0,0.0,4,4860
/home/cpu2017/bin/specperl,0.9,0.1,5,4860
specperl -I/home/cpu2017/bi,0.6,0.0,5,4865
/home/cpu2017/bin/specperl,0.9,1.3,5,4865
specperl -I/home/cpu2017/bi,0.6,0.2,5,4865
/home/cpu2017/bin/specinvok,0.0,0.0,4,4865
/home/cpu2017/bin/specperl,0.9,0.1,5,4865
specperl -I/home/cpu2017/bi,0.6,0.0,5,4870
/home/cpu2017/bin/specperl,0.9,1.3,5,4870
specperl -I/home/cpu2017/bi,0.6,0.2,5,4870
/home/cpu2017/bin/specinvok,0.0,0.0,4,4870
/home/cpu2017/bin/specperl,0.9,0.1,5,4870
specperl -I/home/cpu2017/bi,0.6,0.0,5,4875
/home/cpu2017/bin/specperl,0.9,1.3,5,4875
specperl -I/home/cpu2017/bi,0.6,0.2,5,4875
/home/cpu2017/bin/specinvok,0.0,0.0,4,4875
/home/cpu2017/bin/specperl,0.9,0.1,5,4875
specperl -I/home/cpu2017/bi,0.6,0.0,5,4880
/home/cpu2017/bin/specperl,0.9,1.3,5,4880
specperl -I/home/cpu2017/bi,0.6,0.2,5,4880
/home/cpu2017/bin/specinvok,0.0,0.0,4,4880
/home/cpu2017/bin/specperl,0.9,0.1,5,4880
specperl -I/home/cpu2017/bi,0.6,0.0,5,4885
/home/cpu2017/bin/specperl,0.9,1.3,5,4885
specperl -I/home/cpu2017/bi,0.6,0.2,5,4885
/home/cpu2017/bin/specinvok,0.0,0.0,4,4885
/home/cpu2017/bin/specperl,0.9,0.1,5,4885
specperl -I/home/cpu2017/bi,0.6,0.0,5,4890
/home/cpu2017/bin/specperl,0.9,1.3,5,4890
specperl -I/home/cpu2017/bi,0.6,0.2,5,4890
/home/cpu2017/bin/specinvok,0.0,0.0,4,4890
/home/cpu2017/bin/specperl,0.9,0.1,5,4890
specperl -I/home/cpu2017/bi,0.6,0.0,5,4895
/home/cpu2017/bin/specperl,0.9,1.3,5,4895
specperl -I/home/cpu2017/bi,0.6,0.2,5,4895
/home/cpu2017/bin/specinvok,0.0,0.0,4,4895
/home/cpu2017/bin/specperl,0.9,0.1,5,4895
specperl -I/home/cpu2017/bi,0.6,0.0,5,4900
/home/cpu2017/bin/specperl,0.9,1.3,5,4900
specperl -I/home/cpu2017/bi,0.6,0.2,5,4900
/home/cpu2017/bin/specinvok,0.0,0.0,4,4900
/home/cpu2017/bin/specperl,0.9,0.1,5,4900
specperl -I/home/cpu2017/bi,0.6,0.0,5,4905
/home/cpu2017/bin/specperl,0.9,1.3,5,4905
specperl -I/home/cpu2017/bi,0.6,0.2,5,4905
/home/cpu2017/bin/specinvok,0.0,0.0,4,4905
/home/cpu2017/bin/specperl,0.9,0.1,5,4905
specperl -I/home/cpu2017/bi,0.6,0.0,5,4910
/home/cpu2017/bin/specperl,0.9,1.3,5,4910
specperl -I/home/cpu2017/bi,0.6,0.2,5,4910
/home/cpu2017/bin/specinvok,0.0,0.0,4,4910
/home/cpu2017/bin/specperl,0.9,0.1,5,4910
specperl -I/home/cpu2017/bi,0.6,0.0,5,4915
/home/cpu2017/bin/specperl,0.9,1.3,5,4915
specperl -I/home/cpu2017/bi,0.6,0.2,5,4915
/home/cpu2017/bin/specinvok,0.0,0.0,4,4915
/home/cpu2017/bin/specperl,0.9,0.1,5,4915
specperl -I/home/cpu2017/bi,0.6,0.0,5,4920
/home/cpu2017/bin/specperl,0.9,1.3,5,4920
specperl -I/home/cpu2017/bi,0.6,0.2,5,4920
/home/cpu2017/bin/specinvok,0.0,0.0,4,4920
/home/cpu2017/bin/specperl,0.9,0.1,5,4920
specperl -I/home/cpu2017/bi,0.6,0.0,5,4925
/home/cpu2017/bin/specperl,0.9,1.2,5,4925
specperl -I/home/cpu2017/bi,0.6,0.2,5,4925
/home/cpu2017/bin/specinvok,0.0,0.0,4,4925
