%CPU,%MEM,PSR,TIME,PID,CMD
0.0,0.0,3,3330,10396,/home/cpu2017/bin/specinvoke -d /home/cpu2017/benchspec/CPU/505.mcf_r/run/run_base_refrate_mytest-64.0007 -f speccmds.cmd -q -e speccmds.err -o speccmds.stdout
17.6,5.3,7,3330,10404,../run_base_refrate_mytest-64.0007/mcf_r_base.mytest-64 inp.in
17.6,5.3,6,3330,10405,../run_base_refrate_mytest-64.0007/mcf_r_base.mytest-64 inp.in
0.0,0.0,1,3335,10396,/home/cpu2017/bin/specinvoke -d /home/cpu2017/benchspec/CPU/505.mcf_r/run/run_base_refrate_mytest-64.0007 -f speccmds.cmd -q -e speccmds.err -o speccmds.stdout
17.5,5.3,6,3335,10404,../run_base_refrate_mytest-64.0007/mcf_r_base.mytest-64 inp.in
17.5,5.3,7,3335,10405,../run_base_refrate_mytest-64.0007/mcf_r_base.mytest-64 inp.in
0.0,0.0,2,3340,10396,/home/cpu2017/bin/specinvoke -d /home/cpu2017/benchspec/CPU/505.mcf_r/run/run_base_refrate_mytest-64.0007 -f speccmds.cmd -q -e speccmds.err -o speccmds.stdout
17.5,5.3,6,3340,10404,../run_base_refrate_mytest-64.0007/mcf_r_base.mytest-64 inp.in
17.5,5.3,7,3340,10405,../run_base_refrate_mytest-64.0007/mcf_r_base.mytest-64 inp.in
0.0,0.0,7,3345,10396,/home/cpu2017/bin/specinvoke -d /home/cpu2017/benchspec/CPU/505.mcf_r/run/run_base_refrate_mytest-64.0007 -f speccmds.cmd -q -e speccmds.err -o speccmds.stdout
17.4,5.3,7,3345,10404,../run_base_refrate_mytest-64.0007/mcf_r_base.mytest-64 inp.in
17.4,5.3,6,3345,10405,../run_base_refrate_mytest-64.0007/mcf_r_base.mytest-64 inp.in
0.0,0.0,7,3350,10396,/home/cpu2017/bin/specinvoke -d /home/cpu2017/benchspec/CPU/505.mcf_r/run/run_base_refrate_mytest-64.0007 -f speccmds.cmd -q -e speccmds.err -o speccmds.stdout
17.5,5.3,7,3350,10404,../run_base_refrate_mytest-64.0007/mcf_r_base.mytest-64 inp.in
17.5,5.3,6,3350,10405,../run_base_refrate_mytest-64.0007/mcf_r_base.mytest-64 inp.in
0.0,0.0,7,3355,10396,/home/cpu2017/bin/specinvoke -d /home/cpu2017/benchspec/CPU/505.mcf_r/run/run_base_refrate_mytest-64.0007 -f speccmds.cmd -q -e speccmds.err -o speccmds.stdout
17.7,5.3,6,3355,10404,../run_base_refrate_mytest-64.0007/mcf_r_base.mytest-64 inp.in
17.6,5.3,7,3355,10405,../run_base_refrate_mytest-64.0007/mcf_r_base.mytest-64 inp.in
0.0,0.0,7,3360,10396,/home/cpu2017/bin/specinvoke -d /home/cpu2017/benchspec/CPU/505.mcf_r/run/run_base_refrate_mytest-64.0007 -f speccmds.cmd -q -e speccmds.err -o speccmds.stdout
17.5,5.3,7,3360,10404,../run_base_refrate_mytest-64.0007/mcf_r_base.mytest-64 inp.in
17.5,5.3,6,3360,10405,../run_base_refrate_mytest-64.0007/mcf_r_base.mytest-64 inp.in
0.0,0.0,2,3365,10396,/home/cpu2017/bin/specinvoke -d /home/cpu2017/benchspec/CPU/505.mcf_r/run/run_base_refrate_mytest-64.0007 -f speccmds.cmd -q -e speccmds.err -o speccmds.stdout
17.4,5.3,7,3365,10404,../run_base_refrate_mytest-64.0007/mcf_r_base.mytest-64 inp.in
17.4,5.3,6,3365,10405,../run_base_refrate_mytest-64.0007/mcf_r_base.mytest-64 inp.in
0.0,0.0,2,3370,10396,/home/cpu2017/bin/specinvoke -d /home/cpu2017/benchspec/CPU/505.mcf_r/run/run_base_refrate_mytest-64.0007 -f speccmds.cmd -q -e speccmds.err -o speccmds.stdout
17.4,5.3,6,3370,10404,../run_base_refrate_mytest-64.0007/mcf_r_base.mytest-64 inp.in
17.4,5.3,7,3370,10405,../run_base_refrate_mytest-64.0007/mcf_r_base.mytest-64 inp.in
0.0,0.0,0,3375,10396,/home/cpu2017/bin/specinvoke -d /home/cpu2017/benchspec/CPU/505.mcf_r/run/run_base_refrate_mytest-64.0007 -f speccmds.cmd -q -e speccmds.err -o speccmds.stdout
17.4,5.3,6,3375,10404,../run_base_refrate_mytest-64.0007/mcf_r_base.mytest-64 inp.in
17.4,5.3,7,3375,10405,../run_base_refrate_mytest-64.0007/mcf_r_base.mytest-64 inp.in
